domain,scheme,x,rep,gen,best_fitness,mean_fitness,best_distance,mean_distance,mean_novelty
evogym,lamarckian,1.0,3,3,0.647522376183641,0.4604987417092036,5.634248734705629,2.822253005092322,0.177316426913195
evogym,lamarckian,1.0,3,4,0.6761306416173203,0.5202398964814774,5.917684011008039,3.4901362831624163,0.14294495388706946
evogym,lamarckian,1.0,3,5,0.7214062419545447,0.5362222052870956,6.7418765337746365,3.9715753788991544,0.11570974160750136
evogym,lamarckian,1.0,3,6,0.7675812877726382,0.5833496962319604,7.17340379226291,4.66737111214262,0.09170814898763759
evogym,lamarckian,1.0,3,7,0.8458838284401622,0.6140909459525131,8.094305914403959,5.390431421598036,0.08464905704586008
evogym,lamarckian,1.0,3,8,0.9758215467512638,0.6038620510977223,9.345464651800777,5.66279551056218,0.08475282015314145
evogym,lamarckian,1.0,3,9,0.9758215467512638,0.6641382634523263,9.345464651800777,6.2463508325958434,0.08257667364847546
evogym,lamarckian,1.0,3,10,0.9758215467512638,0.6612635903981474,9.345464651800777,6.239661434920403,0.0857868962713907
evogym,lamarckian,1.0,3,11,0.9758215467512638,0.6948854938094277,9.345464651800777,6.583837368874636,0.07899215420679301
evogym,lamarckian,1.0,3,12,0.9975334471244283,0.7144958481822091,9.55340000446475,6.8320336635035845,0.07233211161977789
evogym,lamarckian,1.0,3,13,0.9975334471244283,0.752190366266047,9.55340000446475,7.194959574713941,0.06822325436109246
evogym,lamarckian,1.0,3,14,0.999167722544631,0.8277587404364922,9.569051496504109,7.923873083272772,0.061976759010093196
evogym,lamarckian,1.0,3,15,0.999167722544631,0.807321840345734,9.569051496504109,7.729187560377952,0.06680771240070223
evogym,lamarckian,1.0,3,16,0.9995831199660258,0.8384128820425429,9.577022236200866,8.029557147721988,0.052067660328288
evogym,lamarckian,1.0,3,17,0.9995831199660258,0.8846064852510835,9.577022236200866,8.47202107352008,0.047692894956652035
evogym,lamarckian,1.0,3,18,0.9995831199660258,0.822450986265331,9.577022236200866,7.87684007401713,0.04979646585816446
evogym,lamarckian,1.0,3,19,0.9995831199660258,0.8827081263124359,9.577022236200866,8.453983038287813,0.039955717446980295
evogym,lamarckian,1.0,3,20,0.9995831199660258,0.8154519603267255,9.577022236200866,7.810011156657073,0.037330160771586296
evogym,lamarckian,1.0,3,21,0.9995831199660258,0.8306134723104801,9.577022236200866,7.955488038835282,0.04319337153639562
evogym,lamarckian,1.0,3,22,0.9995831199660258,0.853550594173249,9.577022236200866,8.175432114254665,0.033646616703801945
evogym,lamarckian,1.0,3,23,0.9996535225864619,0.8245032505118376,9.5776967648598,7.897671490505307,0.03915556474177827
evogym,lamarckian,1.0,3,24,0.9996535225864619,0.8563858113766672,9.5776967648598,8.20319886124169,0.03541229284771186
evogym,lamarckian,1.0,3,25,0.9996535225864619,0.8380207532596866,9.5776967648598,8.027635671172646,0.029474815507293688
evogym,lamarckian,1.0,3,26,0.9996535225864619,0.850518331371025,9.5776967648598,8.14766542797668,0.033249921238526145
evogym,lamarckian,1.0,3,27,1.0,0.8743057971255379,9.581016370630962,8.376738155197334,0.03646311362182938
evogym,lamarckian,1.0,3,28,1.0,0.8349936457182512,9.581016370630962,8.0000877889994,0.03785626457858561
evogym,lamarckian,1.0,3,29,1.0,0.8440426903065992,9.581016370630962,8.08678683333893,0.037747487490221
evogym,lamarckian,1.0,3,30,1.0,0.8535256229834836,9.581016370630962,8.177642966557753,0.03777203549854233
evogym,random,0.0,1,0,0.1979180010648711,0.16542575666724146,3.8846782625430887,1.6119772258343257,0.2287983995878987
evogym,random,0.0,1,1,0.1979180010648711,0.16542575666724146,3.8846782625430887,1.6119772258343257,0.2287983995878987
evogym,random,0.0,1,2,0.20277303789801066,0.16759767506204817,4.075339230485134,1.6816647286181285,0.20789767212343194
evogym,random,0.0,1,3,0.20401833716368983,0.17339131728578977,3.712806446700462,1.7208685502152985,0.21840733722609298
evogym,random,0.0,1,4,0.20401833716368983,0.16384698649163973,3.1954938142324485,1.5394383586879337,0.20622991945723568
evogym,random,0.0,1,5,0.20875729189306114,0.17265854357117,4.893774585375491,1.7295458796080851,0.2084871252597389
evogym,random,0.0,1,6,0.20887022079167883,0.1767281763621933,4.893774585375491,1.8154580718867102,0.2168722671796041
evogym,random,0.0,1,7,0.20875729189306114,0.17314437195719065,4.893774585375491,1.9890648404810345,0.22727886356363597
evogym,random,0.0,1,8,0.21016599671572825,0.16338754020040538,4.893774585375491,1.6810232203173108,0.21410460043663707
evogym,random,0.0,1,9,0.20406271689334107,0.16800736739464778,4.396483814864007,1.4657375046664822,0.21814009157056113
evogym,random,0.0,1,10,0.20406271689334107,0.16622195778518006,4.396483814864007,1.3128747944833727,0.2143105225991727
evogym,random,0.0,1,11,0.20406271689334107,0.16401170649058236,3.4693877151846455,1.1017420380050553,0.2105724408321487
evogym,random,0.0,1,12,0.19814943625571202,0.17377419573857902,3.4693877151846455,0.910793590588559,0.21600325891574843
evogym,random,0.0,1,13,0.2099331524153003,0.17652403112660925,4.170781690756784,1.1122128162674145,0.2164733091853551
evogym,random,0.0,1,14,0.21159559772066405,0.17555872903225667,3.4572023789429,0.9590760106668432,0.2158247725684114
evogym,random,0.0,1,15,0.21401303908732616,0.16884194341769995,3.4572023789429,1.1638244911632913,0.21250743261204003
evogym,random,0.0,1,16,0.21699823501718007,0.17339131249948925,2.7751999628342565,1.0922796038183944,0.22144090704495997
evogym,random,0.0,1,17,0.20747437709714608,0.16076825407136308,3.1368770062702636,0.9617800771275835,0.21287065171685718
evogym,random,0.0,1,18,0.20025550852091,0.16032980823281962,3.1368770062702636,0.8970775318749936,0.2158490587681096
evogym,random,0.0,1,19,0.2020813780666775,0.1669072870685449,2.7363627743921155,1.0177411048049376,0.21646215903535385
evogym,random,0.0,1,20,0.20053884333444946,0.15711467248000122,3.0088237634424453,0.8752686194047342,0.2036805139046587
evogym,random,0.0,1,21,0.2030192531574466,0.1690874154384036,2.7363627743921155,0.9716097733960524,0.2143708949501951
evogym,random,0.0,1,22,0.2030192531574466,0.16761086704900732,2.548050256724513,0.9310148243536254,0.2079276175232406
evogym,random,0.0,1,23,0.2030192531574466,0.16968540782827518,2.5992015296587625,0.6912271948201634,0.2085466967804046
evogym,random,0.0,1,24,0.21135342418566502,0.18225162868046654,3.1495506098794723,0.8954520349955679,0.22161244918385536
evogym,random,0.0,1,25,0.23905149769292583,0.17668057908514517,3.1495506098794723,0.7734804755049516,0.21823515584757097
evogym,random,0.0,1,26,0.26947283730243493,0.16639857299392066,3.1495506098794723,0.7075008870178776,0.21542310845227625
evogym,random,0.0,1,27,0.26947283730243493,0.15700084375293238,1.8364227748432427,0.5018831373298204,0.20377631156260026
evogym,random,0.0,1,28,0.26947283730243493,0.16267013393487115,2.207403880013823,0.6722600148861995,0.20314442611942823
evogym,random,0.0,1,29,0.26947283730243493,0.16101550881284782,2.429581181314429,0.42381588539287823,0.1938074514840749
evogym,random,0.0,1,30,0.26947283730243493,0.18637858038324256,2.4482374047098396,0.6827358013570253,0.20176937843694173
evogym,random,0.0,2,0,0.19357336714947473,0.16000867783883216,4.415891458330136,1.667350063478093,0.21722379510773085
evogym,random,0.0,2,1,0.19357336714947473,0.16000867783883216,4.415891458330136,1.667350063478093,0.21722379510773085
evogym,random,0.0,2,2,0.19357336714947473,0.15988841262701317,4.755536728781606,1.842803090323607,0.2040204402686186
evogym,random,0.0,2,3,0.19987987967168078,0.16327444328823423,4.755536728781606,1.6029393882586302,0.20493982135658398
evogym,random,0.0,2,4,0.19987987967168078,0.17073557994943372,5.543805694221748,1.8010405153944777,0.20719231903325191
evogym,random,0.0,2,5,0.19987987967168078,0.16448624445152318,4.3461088769537275,1.6347767558249697,0.2065671664771938
evogym,random,0.0,2,6,0.19987987967168078,0.15848957198443525,4.3461088769537275,1.6853074231579932,0.19748659294796897
evogym,random,0.0,2,7,0.19987987967168078,0.16372154523007118,4.3461088769537275,1.8104385584407905,0.20738167772970512
evogym,random,0.0,2,8,0.1994761533109232,0.14867223987166958,5.470198344555683,2.104449299510786,0.20515918454726206
evogym,random,0.0,2,9,0.1994761533109232,0.15405020914565865,5.470198344555683,1.97632849477509,0.20149411273950174
evogym,random,0.0,2,10,0.1994761533109232,0.16220375844148774,4.062948400688754,1.5505952542535337,0.20806655624897682
evogym,random,0.0,2,11,0.20522383430752353,0.14781386473337477,3.7931876485082223,1.6447133405875387,0.19547543216465113
evogym,random,0.0,2,12,0.20720082305439574,0.1677273711216254,4.3426198937550105,1.5847520375092305,0.20943225395152484
evogym,random,0.0,2,13,0.21033905192827207,0.1711844611897945,4.236119412886703,1.4179656726468992,0.21458611228465743
evogym,random,0.0,2,14,0.20817587208567734,0.16321133733539983,4.108492539431171,1.5497564426956658,0.20618304690995326
evogym,random,0.0,2,15,0.20817587208567734,0.17072553343840594,4.473964062355747,1.2839763937764053,0.21460706801816826
evogym,random,0.0,2,16,0.2098849220439954,0.1619976654570005,4.473964062355747,1.361702035654899,0.20613386046926716
evogym,random,0.0,2,17,0.23103436562131982,0.18306029457707224,4.1569376346903075,1.022312315443269,0.21999601526411872
evogym,random,0.0,2,18,0.23126354058628237,0.190811586681501,4.1569376346903075,1.1134136189014392,0.2278293514082196
evogym,random,0.0,2,19,0.2604541580145432,0.19350182864829096,6.3428209582210044,1.2927573454834949,0.2362395455992571
evogym,random,0.0,2,20,0.2604541580145432,0.19128779708635654,6.3428209582210044,1.1584911934558126,0.23821719908002645
evogym,random,0.0,2,21,0.2604541580145432,0.19185999461219283,6.3428209582210044,1.6697140002464081,0.240840945122431
evogym,random,0.0,2,22,0.2604541580145432,0.18951637265309373,4.027584830085075,1.101079457104098,0.24165109782550925
evogym,random,0.0,2,23,0.2604541580145432,0.17568696270804357,3.5713746738118184,1.1764567400928085,0.22739865550730998
evogym,random,0.0,2,24,0.2604541580145432,0.18927758098144729,3.270847217908802,0.9749507801644512,0.23434283416435045
evogym,random,0.0,2,25,0.2604541580145432,0.18141704809557188,3.46408669568982,1.2391510867591353,0.23572279766755852
evogym,random,0.0,2,26,0.32713137361543226,0.18117454657444576,3.616665957857576,1.2495149168828585,0.2308201336129184
evogym,random,0.0,2,27,0.32713137361543226,0.1755968223968007,3.616665957857576,1.069474380698599,0.22908707995760147
evogym,random,0.0,2,28,0.32713137361543226,0.16855231481982977,4.259007416884403,1.1844175467095146,0.2198293744338804
evogym,random,0.0,2,29,0.32713137361543226,0.1857894330229697,3.616665957857576,0.7232384571352575,0.21707974471613284
evogym,random,0.0,2,30,0.32713137361543226,0.19486602871793507,3.616665957857576,1.157306181776178,0.2107720741379977
evogym,random,0.0,3,0,0.20201702216031123,0.15156084338329998,3.4608232368429026,1.4890994227370447,0.22692370381594423
evogym,random,0.0,3,1,0.20201702216031123,0.15156084338329998,3.4608232368429026,1.4890994227370447,0.22692370381594423
evogym,random,0.0,3,2,0.20201702216031123,0.15221481881391616,4.19320490720948,1.6332120467848543,0.20372306455172656
evogym,random,0.0,3,3,0.20201702216031123,0.15972414629938636,4.19320490720948,1.8944627373503349,0.2158232868832798
evogym,random,0.0,3,4,0.20201702216031123,0.15102524412288792,4.039940409046586,1.7704772392550634,0.20579945770427358
evogym,random,0.0,3,5,0.20201702216031123,0.1511498475982731,3.8378888262335336,1.5064958445058585,0.20479998327893592
evogym,random,0.0,3,6,0.21381343936059685,0.15839417753461066,3.3916035976293997,1.229442503149497,0.20417959814391642
evogym,random,0.0,3,7,0.21381343936059685,0.16488533288079238,4.603986798981986,1.6614878464308416,0.20982977563953056
evogym,random,0.0,3,8,0.21381343936059685,0.16226321311192055,3.6723239193195365,1.4358712595058325,0.21050241994951618
evogym,random,0.0,3,9,0.21381343936059685,0.16572503353559345,4.171228133341446,1.2743480074397007,0.21222454282245806
evogym,random,0.0,3,10,0.21381343936059685,0.17269345578726492,3.6723239193195365,1.3481917903361973,0.22491467024497905
evogym,random,0.0,3,11,0.20608721593845214,0.17172879476426134,3.9673404365241294,1.2302715664428967,0.21958093736174736
evogym,random,0.0,3,12,0.2079365599723084,0.1696445977310793,4.692080366442619,1.6821985545104337,0.21721873367175437
evogym,random,0.0,3,13,0.2081368257498663,0.16618167459837077,3.6723239193195365,1.2523539988414303,0.2053965469551576
evogym,random,0.0,3,14,0.21878155196756943,0.18053356950237331,3.6723239193195365,1.386053451567575,0.21300813406718766
evogym,random,0.0,3,15,0.2217162406832783,0.18472166490628322,4.556493170080586,1.6804244510382582,0.2178435585851736
evogym,random,0.0,3,16,0.2183212851127156,0.18808341503359916,3.6723239193195365,1.188265892184064,0.22455734221326146
evogym,random,0.0,3,17,0.2183212851127156,0.17706064063132032,4.6588273206467745,1.2130072731075752,0.2223178649657152
evogym,random,0.0,3,18,0.2018019645987464,0.16622538730324962,4.6588273206467745,1.081006622527224,0.21320239533310045
evogym,random,0.0,3,19,0.2018019645987464,0.16616005724222058,3.9470734507809984,1.226460941094433,0.2073135348641312
evogym,random,0.0,3,20,0.20296405136764628,0.1740210522118968,3.6723239193195365,1.1474123152686717,0.2042898098307755
evogym,random,0.0,3,21,0.2044486754936978,0.1824068666203169,3.6723239193195365,1.1184213197894457,0.21570730532345445
evogym,random,0.0,3,22,0.20455137873079046,0.18029719742769595,3.832279241986927,1.141882536871923,0.22134284587355676
evogym,random,0.0,3,23,0.2044486754936978,0.17219671148596427,3.832279241986927,0.7409532721865909,0.21913952068719525
evogym,random,0.0,3,24,0.25122724485573744,0.17335534323810528,3.832279241986927,0.8263107393392899,0.21384728864216762
evogym,random,0.0,3,25,0.25122724485573744,0.17306846600195774,2.6566921495822577,0.6794070156589955,0.21424142967399096
evogym,random,0.0,3,26,0.26082236404746706,0.17121946595993204,2.5087685590938995,0.7133794632112271,0.2125531029100305
evogym,random,0.0,3,27,0.28744955259161337,0.17563946837178357,2.839347407668034,0.5417934386893825,0.21364731331621512
evogym,random,0.0,3,28,0.3267354532353757,0.1765800331924113,3.9296106407263274,0.5836854012701875,0.2066369736740857
evogym,random,0.0,3,29,0.3267354532353757,0.19169647564820877,3.9296106407263274,0.6702639712215348,0.21119938560543278
evogym,random,0.0,3,30,0.3267354532353757,0.2016530904640598,3.825615882586588,0.6398235347876005,0.21090586475536335
evogym,random,0.5,1,0,0.4302543877165496,0.23127499171187557,4.020633795978795,1.6548159294147893,0.2192579809732095
evogym,random,0.5,1,1,0.4302543877165496,0.23127499171187557,4.020633795978795,1.6548159294147893,0.2192579809732095
evogym,random,0.5,1,2,0.4302543877165496,0.24934127021037855,5.242835343320853,1.9016816573422965,0.20093665051015086
evogym,random,0.5,1,3,0.4302543877165496,0.27601514171677044,6.2137756949631315,2.383647445163593,0.1907678705002231
evogym,random,0.5,1,4,0.4302543877165496,0.3165916141013635,6.2137756949631315,3.049830691200534,0.1689586615600666
evogym,random,0.5,1,5,0.4302543877165496,0.35062234895906647,6.2137756949631315,3.693908195933426,0.14771900656149373
evogym,random,0.5,1,6,0.4302543877165496,0.3667317074728397,6.2137756949631315,4.1503466046009425,0.1336392689331825
evogym,random,0.5,1,7,0.4471807136045871,0.3731150478012211,6.645629347373331,4.601041515881303,0.12110875254257067
evogym,random,0.5,1,8,0.4471807136045871,0.37574348376896605,6.952740474050068,4.9134250187338075,0.1174162120878836
evogym,random,0.5,1,9,0.4850950834649375,0.35955397102747344,8.401406601789395,5.023388127682599,0.12888862555660058
evogym,random,0.5,1,10,0.4850950834649375,0.37453726008688115,8.401406601789395,5.224930937665182,0.1384558851835107
evogym,random,0.5,1,11,0.4850950834649375,0.3939528976221203,8.401406601789395,5.843256812787365,0.1173095894425908
evogym,random,0.5,1,12,0.4888407961069941,0.3917207758898076,8.558988793359298,5.797403295373186,0.12974129901348708
evogym,random,0.5,1,13,0.4888407961069941,0.4000794582631911,8.558988793359298,6.092112767904963,0.11979830034307612
evogym,random,0.5,1,14,0.5230235498546462,0.40996264288403844,8.918132037395754,6.529944446017241,0.11095491238575113
evogym,random,0.5,1,15,0.5230235498546462,0.39781885757501145,8.918132037395754,6.2540814139380245,0.12219008504218035
evogym,random,0.5,1,16,0.5502873840213418,0.42354383880449936,9.23235533023818,6.929752614935241,0.1130490672185525
evogym,random,0.5,1,17,0.5502873840213418,0.41647891950746424,9.275919062534236,6.805877705217528,0.11652628117923239
evogym,random,0.5,1,18,0.5760320201192994,0.427343229638543,9.564945599369466,7.10220114877593,0.116436102981365
evogym,random,0.5,1,19,0.5760320201192994,0.4364252891692795,9.564945599369466,7.3043050247790635,0.11397190202446286
evogym,random,0.5,1,20,0.5760320201192994,0.4379511970167595,9.565358767689567,7.295433901413889,0.11496964669746294
evogym,random,0.5,1,21,0.5760320201192994,0.44127378565403985,9.573547593933789,7.379407106543573,0.11422504486143074
evogym,random,0.5,1,22,0.5760320201192994,0.4641717281021561,9.573547593933789,7.869947646253406,0.1079273519910795
evogym,random,0.5,1,23,0.5760320201192994,0.45204038674931546,9.594025789718541,7.599696274258288,0.11284226985251986
evogym,random,0.5,1,24,0.5760320201192994,0.45762833000276804,9.594025789718541,7.685563560225631,0.11628366613398114
evogym,random,0.5,1,25,0.5760320201192994,0.46464696231704333,9.594025789718541,7.903068880455268,0.10660767017773243
evogym,random,0.5,1,26,0.5760320201192994,0.4648031146244003,9.594025789718541,7.7625524502442875,0.12159259256218838
evogym,random,0.5,1,27,0.5760320201192994,0.4887018444538208,9.594025789718541,8.277138154535788,0.11592057225447483
evogym,random,0.5,1,28,0.5760320201192994,0.4699535489308634,9.592540642733859,7.893133105872481,0.11806518274421378
evogym,random,0.5,1,29,0.5760320201192994,0.46631161652407016,9.592540642733859,7.823085054945176,0.11707466791421686
evogym,random,0.5,1,30,0.5760320201192994,0.4816616628856528,9.59348919344961,8.100960998143986,0.11717818646746911
evogym,random,0.5,2,0,0.4037955253175863,0.2231438069730422,3.848493334078223,1.5665373564524372,0.2358973106441867
evogym,random,0.5,2,1,0.4037955253175863,0.2231438069730422,3.848493334078223,1.5665373564524372,0.2358973106441867
evogym,random,0.5,2,2,0.4500380999359568,0.2431407321496064,5.843362151326116,1.8700997318852057,0.205913837061208
evogym,random,0.5,2,3,0.4547198393919714,0.2887969169734715,5.843362151326116,2.5291499197957568,0.17752125496319568
evogym,random,0.5,2,4,0.4547198393919714,0.32470412553105016,5.843362151326116,3.030669093842792,0.16329001383545824
evogym,random,0.5,2,5,0.49014496974877664,0.3465819042547406,6.163178605449,3.428710911178527,0.15442221341581377
evogym,random,0.5,2,6,0.49014496974877664,0.34237404720075193,6.163178605449,3.432063360770371,0.15100807733677124
evogym,random,0.5,2,7,0.4909997039299279,0.38390895462242075,6.163178605449,4.080581878206992,0.13390734439044763
evogym,random,0.5,2,8,0.4909997039299279,0.4059491226010106,6.218481068027712,4.594049043902458,0.11416270562751177
evogym,random,0.5,2,9,0.4909997039299279,0.4118814311752483,6.508158716918431,4.844844460493532,0.11335355216264494
evogym,random,0.5,2,10,0.4909997039299279,0.40724428075632424,6.767350043154506,4.909425242733567,0.11607101682584667
evogym,random,0.5,2,11,0.4909997039299279,0.4319721259922419,6.767350043154506,5.369601209296018,0.11606620421404687
evogym,random,0.5,2,12,0.4909997039299279,0.43264399151705624,6.767350043154506,5.461664442290836,0.11853735185394591
evogym,random,0.5,2,13,0.4777408355990983,0.406549955503975,7.22307038802481,5.32271970453273,0.11778648005282522
evogym,random,0.5,2,14,0.4777408355990983,0.41713840919257417,7.22307038802481,5.477804121977901,0.12347515148501662
evogym,random,0.5,2,15,0.4777408355990983,0.3990590381984742,7.684907618916487,5.374903240414635,0.12713078709201048
evogym,random,0.5,2,16,0.4939333870332389,0.39570886531067484,7.7955718589520995,5.454229091245078,0.12070820986593893
evogym,random,0.5,2,17,0.4939333870332389,0.4033791160760309,7.7955718589520995,5.541017762303977,0.13146883470173643
evogym,random,0.5,2,18,0.4939333870332389,0.4156099028377233,8.210514291733483,5.893481133217143,0.13229375322593634
evogym,random,0.5,2,19,0.4939333870332389,0.4078797961267117,8.210514291733483,5.775817894151126,0.13459866141971813
evogym,random,0.5,2,20,0.4939333870332389,0.40577073921278356,8.210514291733483,5.786676502199166,0.13130987022297816
evogym,random,0.5,2,21,0.4939333870332389,0.41259940965057024,8.210514291733483,5.983698308727012,0.12987616711732095
evogym,random,0.5,2,22,0.4939333870332389,0.4153678998082159,8.210514291733483,6.054843549257017,0.13075016845556692
evogym,random,0.5,2,23,0.4939333870332389,0.3972173045671171,8.375653201050397,5.838112873398086,0.12955704342467658
evogym,random,0.5,2,24,0.4939333870332389,0.4101601252636006,8.50653335537038,6.216151276999602,0.12675659077505502
evogym,random,0.5,2,25,0.4939333870332389,0.4203939854728155,8.50653335537038,6.466421260734326,0.12286340583653903
evogym,random,0.5,2,26,0.5143363326600499,0.4040160710294252,8.69284056261617,6.236589024350815,0.13024764750228282
evogym,random,0.5,2,27,0.5143363326600499,0.39782270416096044,8.910195267039168,6.34322530655882,0.11683827986901082
evogym,random,0.5,2,28,0.5167956319814101,0.4052279140477135,9.027109967080397,6.544962666435362,0.11473906614815119
evogym,random,0.5,2,29,0.5371285150276285,0.4048096901560717,9.569893290625512,6.645328842172458,0.11995734652380648
evogym,random,0.5,2,30,0.5371285150276285,0.4155891326625511,9.569893290625512,6.844938539962496,0.11986423379900406
evogym,random,0.5,3,0,0.34336434537728117,0.22872908560066346,3.358130982579555,1.545418305096855,0.25180164480284956
evogym,random,0.5,3,1,0.34336434537728117,0.22872908560066346,3.358130982579555,1.545418305096855,0.25180164480284956
evogym,random,0.5,3,2,0.42383659341117913,0.23949158671804,5.74542238107565,1.7629660536341483,0.22467105446255897
evogym,random,0.5,3,3,0.42383659341117913,0.2825872848707342,5.74542238107565,2.4567114340068104,0.2095772823109153
evogym,random,0.5,3,4,0.45414759240387814,0.29657865669539435,6.63815286339834,2.8462730443161646,0.19970357636255076
evogym,random,0.5,3,5,0.45414759240387814,0.3067771464912271,6.63815286339834,3.0708455786207383,0.1970803767488452
evogym,random,0.5,3,6,0.45414759240387814,0.30458358662264895,6.63815286339834,3.173848888068153,0.17946359423846717
evogym,random,0.5,3,7,0.4694282824678289,0.32046035431304626,6.63815286339834,3.5609784462842526,0.16534678718148996
evogym,random,0.5,3,8,0.47130768405137946,0.323730589478591,7.711667964185198,3.8258676386519275,0.16817689613506612
evogym,random,0.5,3,9,0.47130768405137946,0.33069874296585394,7.711667964185198,4.023773868321077,0.15802543827590548
evogym,random,0.5,3,10,0.47130768405137946,0.3281850948316636,7.711667964185198,3.960574508721637,0.15948989296134258
evogym,random,0.5,3,11,0.47130768405137946,0.347431285905087,7.711667964185198,4.244489276406765,0.16128054775528866
evogym,random,0.5,3,12,0.47130768405137946,0.3584748122251472,7.711667964185198,4.493995969060101,0.1495916932095159
evogym,random,0.5,3,13,0.47130768405137946,0.36437583929163664,7.711667964185198,4.685071647965194,0.13848450953473454
evogym,random,0.5,3,14,0.47130768405137946,0.37208568325817976,7.711667964185198,4.805861208696693,0.1463358401842944
evogym,random,0.5,3,15,0.47130768405137946,0.36961669968581545,7.711667964185198,4.8204702948042115,0.14077026572431323
evogym,random,0.5,3,16,0.47130768405137946,0.3613562720833657,7.711667964185198,4.621829793235522,0.149446188583623
evogym,random,0.5,3,17,0.47130768405137946,0.3714712919498236,7.711667964185198,4.863035628416673,0.13845955747937141
evogym,random,0.5,3,18,0.47130768405137946,0.40037926915388056,7.711667964185198,5.360496396623494,0.13196458413488515
evogym,random,0.5,3,19,0.47130768405137946,0.39072706061118,7.711667964185198,5.214764785385209,0.131551956378751
evogym,random,0.5,3,20,0.47130768405137946,0.3760987028008026,7.711667964185198,4.953285932648269,0.1358358172205319
evogym,random,0.5,3,21,0.47130768405137946,0.40024418403917733,7.711667964185198,5.4563055377318275,0.1265447511666096
evogym,random,0.5,3,22,0.47130768405137946,0.39736184675985775,7.711667964185198,5.325205555633137,0.13824500986429675
evogym,random,0.5,3,23,0.47130768405137946,0.38725003120420476,7.711667964185198,5.230057708698125,0.13488611249737345
evogym,random,0.5,3,24,0.47130768405137946,0.3845094484335421,7.711667964185198,5.234566984233462,0.13459262072973
evogym,random,0.5,3,25,0.47130768405137946,0.3902897632886229,7.711667964185198,5.449482664891797,0.12626480284090547
evogym,random,0.5,3,26,0.47130768405137946,0.38723374476135525,7.711667964185198,5.4092401797946605,0.1321040186357058
evogym,random,0.5,3,27,0.47130768405137946,0.3968775346539873,7.711667964185198,5.656807618849525,0.1304782083519982
evogym,random,0.5,3,28,0.47130768405137946,0.38097152860600825,7.711667964185198,5.444439297323326,0.1296729055986781
evogym,random,0.5,3,29,0.5464457487568251,0.3697321943852094,9.186986715804768,5.6491037217116045,0.12798601026379897
evogym,random,0.5,3,30,0.5464457487568251,0.3733872694511292,9.186986715804768,5.684985110106745,0.13118987231067064
evogym,random,1.0,1,0,0.5405774855213121,0.2493797681936734,4.234271172514798,1.6960205074870178,0.22415701851671965
evogym,random,1.0,1,1,0.5405774855213121,0.2493797681936734,4.234271172514798,1.6960205074870178,0.22415701851671965
evogym,random,1.0,1,2,0.7488763218420389,0.27593525443744954,6.637496537050246,1.893884288166421,0.20010928507200734
evogym,random,1.0,1,3,0.7488763218420389,0.37045216109887213,6.637496537050246,2.5830958523123106,0.16847538997681716
evogym,random,1.0,1,4,0.7655612456153482,0.45354158606584305,6.785379599361366,3.2769350207025854,0.14385581567828976
evogym,random,1.0,1,5,0.7858268991932251,0.5208565664953734,6.785379599361366,3.882792360629493,0.13005011795810834
evogym,random,1.0,1,6,0.836105061128306,0.5681529065002204,7.832866306726462,4.543904164202854,0.11487222896259053
evogym,random,1.0,1,7,0.836105061128306,0.6275815204579653,7.832866306726462,5.075499278194212,0.09592899146315767
evogym,random,1.0,1,8,0.836105061128306,0.6790560015871786,7.832866306726462,5.56792344723556,0.0713955051307478
evogym,random,1.0,1,9,0.8404221041529841,0.6961348166364484,7.832866306726462,5.731343671220271,0.07299274200933484
evogym,random,1.0,1,10,0.8464854368282276,0.6858742566942579,7.832866306726462,5.726431315607366,0.07796559849640476
evogym,random,1.0,1,11,0.8464854368282276,0.6817975687726111,7.832866306726462,5.762882192982913,0.07659450841338081
evogym,random,1.0,1,12,0.8464854368282276,0.6940866641982726,7.832866306726462,5.972245018901363,0.06541316896539492
evogym,random,1.0,1,13,0.9264574191489375,0.6641347405662006,8.863274673611992,6.0510666078322854,0.07050270563670089
evogym,random,1.0,1,14,0.9264574191489375,0.6531198706409975,8.863274673611992,5.998933616445334,0.06410922468301584
evogym,random,1.0,1,15,0.9264574191489375,0.6725231069763025,8.863274673611992,6.223496020425812,0.06380455835068559
evogym,random,1.0,1,16,0.9901928312440468,0.6633640149413036,9.473021492147632,6.311607115979685,0.06217856503186344
evogym,random,1.0,1,17,0.9901928312440468,0.6708167843590627,9.473021492147632,6.38746267771299,0.05923823755552608
evogym,random,1.0,1,18,0.9901928312440468,0.6551939165577162,9.473021492147632,6.2422717096087865,0.060323492630617405
evogym,random,1.0,1,19,0.999215870041977,0.654351565450322,9.55934350717362,6.255862369744745,0.06880591390347379
evogym,random,1.0,1,20,0.999215870041977,0.6983972324300454,9.55934350717362,6.677330483733914,0.05862847025119966
evogym,random,1.0,1,21,0.999215870041977,0.7002144141190617,9.55934350717362,6.694864267401563,0.05856918152618754
evogym,random,1.0,1,22,0.999215870041977,0.7075014995649346,9.55934350717362,6.764606507048501,0.0671452311719182
evogym,random,1.0,1,23,0.999215870041977,0.7234059642852047,9.55934350717362,6.916809842795779,0.05835387157544457
evogym,random,1.0,1,24,0.999215870041977,0.6934642422585013,9.55934350717362,6.630751928111661,0.06337323693217353
evogym,random,1.0,1,25,0.999215870041977,0.7452108622491126,9.55934350717362,7.125835492676624,0.05652147552124052
evogym,random,1.0,1,26,0.999215870041977,0.7173979636694687,9.55934350717362,6.8603900583012365,0.05820383631722261
